"Timestamp  in Local time"	"Yara Water-Sensor ID: 8883[kPa] @2360-3 MS:Sensor is not configured"	"Yara Water-Sensor ID: 8879[kPa] @2364-2 MS:Sensor is not configured"	"Yara Water-Sensor ID: 8066[kPa] @2369-3 MS:Sensor is not configured"	"Yara Water-Sensor ID: 8480[kPa] @2378-2 MS:Sensor is not configured"	"Yara Water-Sensor ID: 8574[kPa] @2381-3 MS:Sensor is not configured"
"2023-08-31 00:00:31"	""	""	""	""	""
"2023-08-31 00:04:00"	""	""	""	""	""
"2023-08-31 00:05:31"	""	""	""	""	""
"2023-08-31 00:09:00"	""	""	""	""	""
"2023-08-31 00:10:31"	""	""	""	""	""
"2023-08-31 00:14:00"	""	""	""	""	""
"2023-08-31 00:15:31"	""	""	""	""	""
"2023-08-31 00:19:00"	""	""	""	""	""
"2023-08-31 00:20:31"	""	""	""	""	""
"2023-08-31 00:24:00"	""	""	""	""	""
"2023-08-31 00:25:31"	""	""	""	""	""
"2023-08-31 00:29:00"	""	""	""	""	""
"2023-08-31 00:30:31"	""	""	""	""	""
"2023-08-31 00:34:00"	""	""	""	""	""
"2023-08-31 00:35:31"	""	""	""	""	""
"2023-08-31 00:39:00"	""	""	""	""	""
"2023-08-31 00:40:31"	""	""	""	""	""
"2023-08-31 00:44:00"	""	""	""	""	""
"2023-08-31 00:45:31"	""	""	""	""	""
"2023-08-31 00:49:01"	""	""	""	""	""
"2023-08-31 00:50:31"	""	""	""	""	""
"2023-08-31 00:54:01"	""	""	""	""	""
"2023-08-31 00:55:31"	""	""	""	""	""
"2023-08-31 00:59:01"	""	""	""	""	""
"2023-08-31 01:00:31"	""	""	""	""	""
"2023-08-31 01:04:01"	""	""	""	""	""
"2023-08-31 01:05:31"	""	""	""	""	""
"2023-08-31 01:09:01"	""	""	""	""	""
"2023-08-31 01:10:31"	""	""	""	""	""
"2023-08-31 01:14:01"	""	""	""	""	""
"2023-08-31 01:15:31"	""	""	""	""	""
"2023-08-31 01:19:01"	""	""	""	""	""
"2023-08-31 01:20:31"	""	""	""	""	""
"2023-08-31 01:24:01"	""	""	""	""	""
"2023-08-31 01:25:31"	""	""	""	""	""
"2023-08-31 01:29:01"	""	""	""	""	""
"2023-08-31 01:30:31"	""	""	""	""	""
"2023-08-31 01:34:01"	""	""	""	""	""
"2023-08-31 01:35:31"	""	""	""	""	""
"2023-08-31 01:39:01"	""	""	""	""	""
"2023-08-31 01:40:31"	""	""	""	""	""
"2023-08-31 01:44:01"	""	""	""	""	""
"2023-08-31 01:45:31"	""	""	""	""	""
"2023-08-31 01:49:02"	""	""	""	""	""
"2023-08-31 01:50:31"	""	""	""	""	""
"2023-08-31 01:52:14"	""	""	""	""	""
"2023-08-31 01:54:02"	""	""	""	""	""
"2023-08-31 01:55:31"	""	""	""	""	""
"2023-08-31 01:57:14"	""	""	""	""	""
"2023-08-31 01:59:02"	""	""	""	""	""
"2023-08-31 02:00:31"	""	""	""	""	""
"2023-08-31 02:02:14"	""	""	""	""	""
"2023-08-31 02:04:02"	""	""	""	""	""
"2023-08-31 02:05:31"	""	""	""	""	""
"2023-08-31 02:07:14"	""	""	""	""	""
"2023-08-31 02:09:02"	""	""	""	""	""
"2023-08-31 02:10:31"	""	""	""	""	""
"2023-08-31 02:12:14"	""	""	""	""	""
"2023-08-31 02:14:02"	""	""	""	""	""
"2023-08-31 02:15:31"	""	""	""	""	""
"2023-08-31 02:17:14"	""	""	""	""	""
"2023-08-31 02:19:02"	""	""	""	""	""
"2023-08-31 02:20:32"	""	""	""	""	""
"2023-08-31 02:22:14"	""	""	""	""	""
"2023-08-31 02:24:02"	""	""	""	""	""
"2023-08-31 02:25:31"	""	""	""	""	""
"2023-08-31 02:27:14"	""	""	""	""	""
"2023-08-31 02:29:02"	""	""	""	""	""
"2023-08-31 02:30:31"	""	""	""	""	""
"2023-08-31 02:32:14"	""	""	""	""	""
"2023-08-31 02:34:02"	""	""	""	""	""
"2023-08-31 02:35:31"	""	""	""	""	""
"2023-08-31 02:37:14"	""	""	""	""	""
"2023-08-31 02:39:02"	""	""	""	""	""
"2023-08-31 02:40:31"	""	""	""	""	""
"2023-08-31 02:42:14"	""	""	""	""	""
"2023-08-31 02:44:02"	""	""	""	""	""
"2023-08-31 02:45:31"	""	""	""	""	""
"2023-08-31 02:47:14"	""	""	""	""	""
"2023-08-31 02:49:02"	""	""	""	""	""
"2023-08-31 02:50:31"	""	""	""	""	""
"2023-08-31 02:52:14"	""	""	""	""	""
"2023-08-31 02:54:02"	""	""	""	""	""
"2023-08-31 02:55:31"	""	""	""	""	""
"2023-08-31 02:57:14"	""	""	""	""	""
"2023-08-31 02:59:02"	""	""	""	""	""
"2023-08-31 03:00:31"	""	""	""	""	""
"2023-08-31 03:02:14"	""	""	""	""	""
"2023-08-31 03:04:02"	""	""	""	""	""
"2023-08-31 03:05:31"	""	""	""	""	""
"2023-08-31 03:07:14"	""	""	""	""	""
"2023-08-31 03:09:02"	""	""	""	""	""
"2023-08-31 03:10:31"	""	""	""	""	""
"2023-08-31 03:12:14"	""	""	""	""	""
"2023-08-31 03:14:02"	""	""	""	""	""
"2023-08-31 03:15:31"	""	""	""	""	""
"2023-08-31 03:17:13"	""	""	""	""	""
"2023-08-31 03:19:02"	""	""	""	""	""
"2023-08-31 03:20:31"	""	""	""	""	""
"2023-08-31 03:22:13"	""	""	""	""	""
"2023-08-31 03:24:02"	""	""	""	""	""
"2023-08-31 03:25:33"	""	""	""	""	""
"2023-08-31 03:27:13"	""	""	""	""	""
"2023-08-31 03:27:14"	""	""	""	""	""
"2023-08-31 03:29:02"	""	""	""	""	""
"2023-08-31 03:30:33"	""	""	""	""	""
"2023-08-31 03:32:13"	""	""	""	""	""
"2023-08-31 03:32:14"	""	""	""	""	""
"2023-08-31 03:34:02"	""	""	""	""	""
"2023-08-31 03:35:33"	""	""	""	""	""
"2023-08-31 03:37:13"	""	""	""	""	""
"2023-08-31 03:39:02"	""	""	""	""	""
"2023-08-31 03:40:33"	""	""	""	""	""
"2023-08-31 03:42:13"	""	""	""	""	""
"2023-08-31 03:44:02"	""	""	""	""	""
"2023-08-31 03:45:33"	""	""	""	""	""
"2023-08-31 03:47:13"	""	""	""	""	""
"2023-08-31 03:49:00"	""	""	""	""	""
"2023-08-31 03:50:33"	""	""	""	""	""
"2023-08-31 03:52:13"	""	""	""	""	""
"2023-08-31 03:54:00"	""	""	""	""	""
"2023-08-31 03:55:33"	""	""	""	""	""
"2023-08-31 03:57:13"	""	""	""	""	""
"2023-08-31 03:59:00"	""	""	""	""	""
"2023-08-31 04:00:33"	""	""	""	""	""
"2023-08-31 04:02:13"	""	""	""	""	""
"2023-08-31 04:04:00"	""	""	""	""	""
"2023-08-31 04:05:33"	""	""	""	""	""
"2023-08-31 04:07:13"	""	""	""	""	""
"2023-08-31 04:09:00"	""	""	""	""	""
"2023-08-31 04:10:33"	""	""	""	""	""
"2023-08-31 04:12:13"	""	""	""	""	""
"2023-08-31 04:14:00"	""	""	""	""	""
"2023-08-31 04:15:33"	""	""	""	""	""
"2023-08-31 04:17:13"	""	""	""	""	""
"2023-08-31 04:19:00"	""	""	""	""	""
"2023-08-31 04:20:33"	""	""	""	""	""
"2023-08-31 04:22:13"	""	""	""	""	""
"2023-08-31 04:24:00"	""	""	""	""	""
"2023-08-31 04:25:30"	""	""	""	""	""
"2023-08-31 04:27:10"	""	""	""	""	""
"2023-08-31 04:29:00"	""	""	""	""	""
"2023-08-31 04:30:30"	""	""	""	""	""
"2023-08-31 04:32:10"	""	""	""	""	""
"2023-08-31 04:34:00"	""	""	""	""	""
"2023-08-31 04:35:30"	""	""	""	""	""
"2023-08-31 04:37:10"	""	""	""	""	""
"2023-08-31 04:39:00"	""	""	""	""	""
"2023-08-31 04:40:30"	""	""	""	""	""
"2023-08-31 04:42:10"	""	""	""	""	""
"2023-08-31 04:44:00"	""	""	""	""	""
